#kx     ky
-0.5486652889278234 1.1102230246251565e-16
-0.2743326461823453 -0.4751580773940858
-0.2743326461823453 0.4751580773940858
0.2743326461823453 -0.47515807739408583
0.2743326461823453 0.47515807739408583
0.5486652889278234 1.1102230246251565e-16
